Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Beae product countdown end at (product.metafields.beae.countdown),Beae product countdown start at (product.metafields.beae.countdown_from),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Configured Variants (product.metafields.nvzn.configured_ars),EasyFlow Product options (product.metafields.product_options.options),SEO Hidden (product.metafields.seo.hidden),Backrest type (product.metafields.shopify.backrest-type),Bed/Frame features (product.metafields.shopify.bed-frame-features),Building board material (product.metafields.shopify.building-board-material),Color (product.metafields.shopify.color-pattern),Foundation material (product.metafields.shopify.foundation-material),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Mounting type (product.metafields.shopify.mounting-type),Seat type (product.metafields.shopify.seat-type),Suitable location (product.metafields.shopify.suitable-location),Tableware material (product.metafields.shopify.tableware-material),Upholstery material (product.metafields.shopify.upholstery-material),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Israel,Price / Israel,Compare At Price / Israel,Status
moti-ספה-פינתית-מודרנית-לסלון,MOTI | ספה פינתית מודרנית לסלון,"<div class=""product-block"">
<div class=""rte"">
<p data-mce-fragment=""1"">ספה פינתית מודרנית לסלון היא שילוב מושלם של נוחות ועיצוב מרהיב. בעלת קווים נקיים ואלגנטיים, הספה מוסיפה לחלל עם סגנון מודרני ואווירה מעודנת. עשויה מחומרים איכותיים ועמידים, היא מספקת לך לא רק מראה מרשים, אלא גם חווית ישיבה נעימה ונוחה לאורך שנים.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">מידות:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">רוחב - לבחירה</span></li>
<li data-mce-fragment=""1"">גובה - 81 ס""מ</li>
<li>
<span data-mce-fragment=""1"">אורך</span> שזלונג - משתנה בהתאם לרוחב</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1"">עומק כולל</span><span data-mce-fragment=""1""> </span>-<span data-mce-fragment=""1""> </span><span data-mce-fragment=""1"">100</span><span data-mce-fragment=""1""> </span>ס""מ</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1"">עומק כולל של שזלונג</span><span data-mce-fragment=""1""> </span>-<span data-mce-fragment=""1""> </span><span data-mce-fragment=""1"">105</span><span data-mce-fragment=""1""> </span>ס""מ</li>
<li data-mce-fragment=""1"">עומק ישיבה - 60<span data-mce-fragment=""1""> </span>ס""מ</li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">גובה ישיבה - 48 ס""מ     </span></li>
<li data-mce-fragment=""1"">גובה רגליים - 13<span data-mce-fragment=""1""> </span>ס""מ</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">מפרט טכני</strong><strong data-mce-fragment=""1"">:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">ארץ ייצור - ישראל</li>
<li data-mce-fragment=""1"">אחריות - 12 חודשים</li>
<li data-mce-fragment=""1"">בד דוחה  כתמים</li>
<li data-mce-fragment=""1"">בד מיקרופייבר  100%</li>
</ul>
</div>
</div>
<!---->",ZVZ Style,Home & Garden > Kitchen & Dining > Tableware > Serveware > Cake Boards,ספה,ivan,false,Title,Default Title,,,,,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Owen-Left-Chaise-Sectional-Sofa-Haze-Walnut-Leg-Front-1673953274-Photoroom.jpg?v=1719226676,1,"",false,,,5135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,draft
moti-ספה-פינתית-מודרנית-לסלון,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Mokker_79.png?v=1719226654,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moti-ספה-פינתית-מודרנית-לסלון,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Owen-Left-Chaise-Sectional-Sofa-Haze-Walnut-Leg-Angle-1673953274-Photoroom.jpg?v=1719226856,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moti-ספה-פינתית-מודרנית-לסלון,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Owen-Left-Chaise-Sectional-Sofa-Haze-Walnut-Leg-Angle-1673953274.webp?v=1719226869,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moti-ספה-פינתית-מודרנית-לסלון,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Owen-Left-Chaise-Sectional-Sofa-Haze-Walnut-Leg-Side-1673953274-Photoroom.jpg?v=1719226925,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
niki-ספה-מודרנית-לסלון,NIKI | ספה מודרנית לסלון,"<p> הספה המודרנית לסלון מציעה שילוב מושלם של עיצוב עכשווי ונוחות מרבית. עם קווים נקיים וגימור אלגנטי, היא משתלבת בקלות בכל חלל מגורים ומוסיפה תחושת יוקרה וסטייל. הריפוד הרך והנוח מבטיח חוויית ישיבה מפנקת, מה שהופך את הספה לבחירה אידיאלית לכל בית מודרני.</p>
<p><strong>מידות</strong><strong>:</strong></p>
<p>אנו ממליצים לוודא מידות הרהיט מתאימות לחלל הרצוי.</p>
<p><span data-mce-fragment=""1"" style=""text-align: right;"" data-mce-style=""text-align: right;""><span data-mce-fragment=""1"" style=""text-align: right; font-family: Assistant;"" data-mce-style=""text-align: right; font-family: Assistant;""> </span></span>כיצד מודדים? <span style=""color: #2b00ff;""><a style=""color: #2b00ff;"" href=""https://www.zvzstyle.com/pages/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%9E%D7%99%D7%93%D7%95%D7%AA"" title=""לצפיה במדריך מידות"">מדריך מידות</a></span></p>
<ul>
<li>רוחב - לבחירה<span style=""font-size: 1em;""></span>
</li>
<li><span style=""font-size: 1em;"">גובה - 85 ס""מ</span></li>
<li><span style=""font-size: 1em;"" data-mce-style=""font-size: 1em;"">עומק כולל - 120 ס""מ</span></li>
<li>עומק ישיבה - 71 ס""מ</li>
<li><span style=""font-size: 1em;"" data-mce-style=""font-size: 1em;"">גובה ישיבה - 42 ס""מ</span></li>
</ul>
<p><span data-mce-fragment=""1""><strong>מפרט טכני</strong><strong>:</strong></span></p>
<ul>
<li>ארץ ייצור - ישראל</li>
<li>אחריות - 12 חודשים</li>
<li><span>בד מיקרופייבר 100%</span></li>
<li><span>בד דוחה כתמים</span></li>
</ul>
<!---->",ZVZ Style,Furniture > Sofas,ספה,ivan,true,רוחב לבחירה,"רוחב 220 ס""מ",,,,,,,,"",1000.0,shopify,0,continue,manual,7990.00,9800.00,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Fable-Sofa-Performance-Oyster-Angle-1710488262-Photoroom_df354671-91ef-4dc7-a0c5-148e11a74f9c.jpg?v=1719175179,1,"",false,,,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
niki-ספה-מודרנית-לסלון,,,,,,,,,"רוחב 240 ס""מ",,,,,,,,"",1000.0,shopify,0,continue,manual,8390.00,10100.00,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Mokker_78_48e2bcec-700b-452d-a18c-56e058816818.png?v=1719175005,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
niki-ספה-מודרנית-לסלון,,,,,,,,,"רוחב 260 ס""מ",,,,,,,,"",1000.0,shopify,0,continue,manual,8790.00,10400.00,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Fable-Sofa-Performance-Oyster-Front-1710488262-Photoroom.jpg?v=1719175179,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
niki-ספה-מודרנית-לסלון,,,,,,,,,"רוחב 280 ס""מ",,,,,,,,"",1000.0,shopify,0,continue,manual,9190.00,10700.00,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Fable-Sofa-Performance-Oyster-Square-Det_1-1710486640-Photoroom.jpg?v=1719175071,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
niki-ספה-מודרנית-לסלון,,,,,,,,,"רוחב 300 ס""מ",,,,,,,,"",1000.0,shopify,0,continue,manual,9590.00,11000.00,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Fable-Sofa-Performance-Oyster-Side-1710488262-Photoroom.jpg?v=1719175255,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
niki-ספה-מודרנית-לסלון,,,,,,,,,"רוחב 320 ס""מ",,,,,,,,"",1000.0,shopify,0,continue,manual,9990.00,11300.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
niki-ספה-מודרנית-לסלון,,,,,,,,,"רוחב 340 ס""מ",,,,,,,,"",1000.0,shopify,0,continue,manual,10390.00,11600.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,ILONA | ספה מודרנית לסלון,"<div class=""product-block"">
<div class=""rte"">
<div class=""product-block"">
<div class=""rte"">
<p>ספה מודרנית לסלון משלבת עיצוב מלוטש עם נוחות אולטימטיבית, הכוללת קווים נקיים ואסתטיקה מינימליסטית. מרופד בבד איכותי, הוא מציע מגוון אפשרויות צבע לשילוב חלק עם עיצוב עכשווי. עם המסגרת החסונה והכריות הקטיפה שלה, הספה הזו מושלמת הן להרפיה יומיומית והן לאירוח אורחים.</p>
<p><strong>מידות</strong><strong>:</strong></p>
<p>אנו ממליצים לוודא מידות הרהיט מתאימות לחלל הרצוי.</p>
<p><span style=""text-align: right;"" data-mce-style=""text-align: right;"" data-mce-fragment=""1""><span style=""text-align: right; font-family: Assistant;"" data-mce-style=""text-align: right; font-family: Assistant;"" data-mce-fragment=""1""> </span></span>כיצד מודדים? <span style=""color: #2b00ff;""><a style=""color: #2b00ff;"" href=""https://www.zvzstyle.com/pages/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%9E%D7%99%D7%93%D7%95%D7%AA"" title=""לצפיה במדריך מידות"">מדריך מידות</a></span></p>
<ul>
<li>רוחב - לבחירה<span style=""font-size: 1em;""></span>
</li>
<li><span style=""font-size: 1em;"">גובה - 77 ס""מ</span></li>
<li><span style=""font-size: 1em;"" data-mce-style=""font-size: 1em;"">עומק כולל - 100 ס""מ</span></li>
<li>עומק ישיבה - 70 ס""מ</li>
<li><span style=""font-size: 1em;"" data-mce-style=""font-size: 1em;"">גובה ישיבה - 42 ס""מ</span></li>
<li data-mce-fragment=""1"">גובה רגליים - 3<span data-mce-fragment=""1""> </span>ס""מ<span style=""font-size: 1em;"" data-mce-style=""font-size: 1em;""></span>
</li>
</ul>
<p><span data-mce-fragment=""1""><strong>מפרט טכני</strong><strong>:</strong></span></p>
<ul>
<li>ארץ ייצור - ישראל</li>
<li>אחריות - 12 חודשים<br>
</li>
<li><span>בד מיקרופייבר 100%</span></li>
<li><span>בד דוחה כתמים</span></li>
</ul>
</div>
</div>
</div>
</div>
<!---->",ZVZ Style,Home & Garden > Kitchen & Dining > Tableware > Serveware > Cake Boards,ספה,ivan,false,סוג בד,בנדה לבן,,רוחב לבחירה,"רוחב 240 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/original_8.jpg?v=1719490491,1,"",false,,,5135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/original_8.jpg?v=1719490491,kg,,,true,,,draft
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה לבן,,,"רוחב 260 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Auburn-Performance-Boucle-Curve-3-Seater-Sofa-Chalk-Side-1683793003.jpg?v=1719490491,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה לבן,,,"רוחב 280 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Mokker_80.png?v=1719492528,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה לבן,,,"רוחב 300 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Mokker_76.png?v=1719492528,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה לבן,,,"רוחב 320 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/banda-dark-gray_15.jpg?v=1719492528,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה לבן,,,"רוחב 340 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/bands-pink_15.jpg?v=1719492528,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה ורוד,,,"רוחב 240 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/banda-light-gray_15.jpg?v=1719492528,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/bands-pink_15.jpg?v=1719492528,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה ורוד,,,"רוחב 260 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/banda-green_16.jpg?v=1719492528,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה ורוד,,,"רוחב 280 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/banda-blue_16.jpg?v=1719490587,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה ורוד,,,"רוחב 300 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/uniq-white_3.jpg?v=1719490746,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה ורוד,,,"רוחב 320 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/uniq-grey_3.jpg?v=1719490747,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה ורוד,,,"רוחב 340 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/uniq-green_4.jpg?v=1719490839,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה תכלת,,,"רוחב 240 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/black_025174f5-78b8-45b8-ac61-1d64f40a1e14.png?v=1719491179,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/banda-blue_16.jpg?v=1719490587,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה תכלת,,,"רוחב 260 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/crem_f90c60ec-df9b-44e1-a5ca-9e4b57e660c1.png?v=1719491200,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה תכלת,,,"רוחב 280 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/gray_48536666-1fe6-4c4d-aee0-e00607428711.png?v=1719491222,15,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה תכלת,,,"רוחב 300 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה תכלת,,,"רוחב 320 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה תכלת,,,"רוחב 340 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה ירוק,,,"רוחב 240 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/banda-green_16.jpg?v=1719492528,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה ירוק,,,"רוחב 260 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה ירוק,,,"רוחב 280 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה ירוק,,,"רוחב 300 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה ירוק,,,"רוחב 320 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה ירוק,,,"רוחב 340 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה אפור,,,"רוחב 240 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/banda-light-gray_15.jpg?v=1719492528,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה אפור,,,"רוחב 260 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה אפור,,,"רוחב 280 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה אפור,,,"רוחב 300 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה אפור,,,"רוחב 320 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה אפור,,,"רוחב 340 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה אפור כהה,,,"רוחב 240 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/banda-dark-gray_15.jpg?v=1719492528,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה אפור כהה,,,"רוחב 260 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה אפור כהה,,,"רוחב 280 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה אפור כהה,,,"רוחב 300 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה אפור כהה,,,"רוחב 320 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,בנדה אפור כהה,,,"רוחב 340 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,וניק קרם,,,"רוחב 240 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/crem_f90c60ec-df9b-44e1-a5ca-9e4b57e660c1.png?v=1719491200,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,וניק קרם,,,"רוחב 260 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,וניק קרם,,,"רוחב 280 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,וניק קרם,,,"רוחב 300 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,וניק קרם,,,"רוחב 320 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,וניק קרם,,,"רוחב 340 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,וניק ירוק בהיר,,,"רוחב 240 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/uniq-green_4.jpg?v=1719490839,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,וניק ירוק בהיר,,,"רוחב 260 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,וניק ירוק בהיר,,,"רוחב 280 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
ilona-ספה-מודרנית-לסלון-2,,,,,,,,,וניק ירוק בהיר,,,"רוחב 300 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
